,Id_tweeet,Fecha,User,Tweet
31,1.58061E+18,2022-10-13 17:22:29+00:00,Mike_Saloomon,When I say that the earth is flat and infinite it is because the lies and falsehoods that show the NASA and other flying organizations ... are obvious ... https://t.co/sk7xukmhx2
32,1.58029E+18,2022-10-12 20:27:32+00:00,AlainCreaciones,"@Michaelrossieb @sole attorinex @Baygsi @ari_arifu2 flat implies unlimited matter in an infinite extension. Our mind cannot understand something like that, unless it is a virtual space and it is another issue. Superierra responds to the mystery of gravity that is a centrifugal force. It is the only theory that dares with gravity"
33,1.58018E+18,2022-10-12 12:41:53+00:00,konpety,@Ciudadan_g @jocoda_ @thikipeke @margomezh q me teaches the xd the land to the Earth as far as plans?
34,1.58007E+18,2022-10-12 05:55:52+00:00,Carlodeigarco2,@Curtinmedia @curtinuni the earth is flat and infinite.
35,1.57998E+18,2022-10-11 23:43:22+00:00,Tathi_ana_,"Flat land, left -wing Nazism, Middle Ages was good .... Yeah, my father was right, stupidity is infinite."
36,1.57911E+18,2022-10-09 14:08:21+00:00,cancolblue,"@Apanalis but the same, we return to the same ... the earth is not infinite ... above there is? Not everything is land, independent of flat, spherical or whatever.
PD: His work, excellent although I go in the 7th part so far. 👍🏼👍🏼"
37,1.57906E+18,2022-10-09 10:57:17+00:00,SanosukeCat,"@Reigsergi @cuestionquimica You may be a Mason level 33, fed adenocroma and you have red mercury reserves to have infinite energy in your flat earth"
38,1.57889E+18,2022-10-08 23:35:02+00:00,nopxinf,@ooc_playstore @shitPostVerdade I call the transparent interior flesh infinite circumference
39,1.57887E+18,2022-10-08 21:52:52+00:00,SincereNeolib,"@natam_gomes @brcmaycon @joaaoamoedonovo where Lula said he will do that? It was only gone there in his flat land, here in Round Land, Lula has ruled for 8 years and even refused the infinite reelection project, which would be approved even in referendum, as he had 87% approval."
40,1.57873E+18,2022-10-08 13:03:42+00:00,Fanaticobfr2,"@oguirodrigues26 @buaneoficial @vieiragvinicius @alex_pombo @monark dude, not about infinite freedom of expression, read my example, there are a thousand and one proofs that the earth is a geoid, but there are people who hit the foot and say that it is flat, Someone censors them? no"
41,1.57873E+18,2022-10-08 12:40:42+00:00,HeislerSin,"@Joselorenzo75 @sdesalvaje Yes, but applied to the cosmos the geometry of the universe seems to be flat therefore infinite"
42,1.57837E+18,2022-10-07 12:58:14+00:00,daniel_sahan,"@Lolamenta1 @alego20_sc5 @anticatetos remember their theories,
""It's flat and infinite""
""The sun is local""
""There are more continents behind the ice walls""
Now, if the sun is local and there are more continents to be flat and infinite, then darkness reigns everywhere but in here, 💯% coherent🤣🤣🤣🤣😳"
43,1.57776E+18,2022-10-05 20:40:45+00:00,Ff22952719,Now the flat earth overturns in infinite speed! https://t.co/extw2fjyhl
44,1.57775E+18,2022-10-05 20:04:51+00:00,Jose12738127,"@apanalis is flat and infinite. Then there are more oceans and continents. In some of them are the corporations that harvest our energy and that manage this corral called land and many other pens more like this.

https://t.co/9duhv8d75V"
45,1.5777E+18,2022-10-05 16:49:00+00:00,_alexpanting,"Do not fear to step on the accelerator thoroughly, even if what is in front of a road hurricane, an intersection of a thousand destinations, and not a flat and rectilinear highway. After all infinite web, as of every journey, inhabits a spider where you have to become."
46,1.57765E+18,2022-10-05 13:25:15+00:00,campannitta,"""Do not put your hands in what does not correspond to me""

- An infinite flat that says"
47,1.57747E+18,2022-10-05 01:25:17+00:00,CafeHazme,"@Aloha79000 are feet and not meters, then you must take a greater horizon portion, otherwise only a flat line will be observed as when you look at a coin in a microscope, its edge is always a straight line beyond 300 or 400x . Is a currency an infinite straight line? Nope."
48,1.57685E+18,2022-10-03 08:05:21+00:00,AkerSua,"@Desneuronao The problem is not whether flat or not the problem is that there are things that do not add up, and from there you can develop the theory of infinite earth, because the universe can be infinite and nobody misses that, or that the planets are flying to billions km/sg? EITHER.."
49,1.57589E+18,2022-09-30 17:01:39+00:00,woof_woofff,@Greninch an infinite flat that says
50,1.57561E+18,2022-09-29 22:00:29+00:00,leoSuarezGMG,"@carminapher @apanalis The earth is spherical, do not create stupidities!, is there a movement determined to damage everything! .. If the earth is ""flat"", within a sphere it means that it is infinite or finite? Or at one point we crash if we fly in a straight line? ... Is it a sphere."
51,1.57558E+18,2022-09-29 20:21:11+00:00,Nubiaaldelec,"@Llarechadiario is right, the amount of “stupidities” is infinite and without sense that are spread through the networks. Clq says that the earth is flat and crowds come out to assert it, creating doubts and capturing ignorant. An example that will hurt us all is climate change."
52,1.57551E+18,2022-09-29 15:56:03+00:00,Rumboal2100,"@Pianocurno That is the relationship to the infinite land Flat land asked about Commander Richard Evelyy Byrd Marino North American who said there was civilization beyond the ice walls
Something that is already common to hear that they do not want us to know
The iron continent and others
🌎"
53,1.57542E+18,2022-09-29 09:43:34+00:00,PaulaMa59431418,"@monicabergamo is the same system that has elected several times this current president is not? 🤔 stupidity is infinite, well for those who negate science and find the land flat, wait for what? 🇧🇷"
54,1.57539E+18,2022-09-29 07:24:24+00:00,erwahiro,"@Anticatetos you have to be useless, to think that the earth is infinite and more useless to think that it is flat"
55,1.57463E+18,2022-09-27 05:12:56+00:00,FreedomMan33,"@Raulisambert @juancarlos_CS @Alejandr0Camb @Llarechadiario @edmunsanta that records, I am one of those people. And for the moment I have no doubt that the earth is flat and infinite. In-sof ..."
56,1.57441E+18,2022-09-26 15:00:03+00:00,datusmagnificus,"The last kiss🌬️
A young man falls on his knees, night comes and death brings a kiss
The young man closes his eyes, but his gesture is not afraid, or pain; Just an infinite peace ...
""The kiss of death"" decorates a tomb of the Cemetery of Poblenou (Barcelona) 🔁 #arte
📸Albert Plana https://t.co/jt1d5czxlu"
57,1.57395E+18,2022-09-25 08:00:41+00:00,travs_rm,"I think it is time for you to accept certain things that nobody wants you to know:

- The earth is flat, horizontally infinite and has at least 9000 km deep

- The arrival on the Moon is a US assembly, recorded in a Nevada desert by Stanley Kubrick"
58,1.57244E+18,2022-09-21 04:35:47+00:00,mxckvy,"I repeat myself in my head ""just let yourself be loved"" like an infinite flat"
59,1.57213E+18,2022-09-20 07:59:29+00:00,josbyte,"If you have an infinite flat surface with colored squares, it becomes a mosaic since the fact that it is infinite means that at some point the same pattern is repeated again, only that it would be necessary to explore a lot of distance until you find it."
60,1.5719E+18,2022-09-19 16:29:57+00:00,unjuguetero_co,@bibiana_be should believe that the earth is flat and of infinite area.
61,1.57142E+18,2022-09-18 08:49:06+00:00,rsgarc,"If the earth is flat, Done begins and ends? Or is it infinite?"
62,1.56894E+18,2022-09-11 12:39:28+00:00,carlosmartel94,"This profile has 40 thousand followers. It is dedicated to putting all the Magufadas: nonsense of 11s, infinite energy, flat earth, etc. I don't know if it's troll or bot. https://t.co/vppwwjzif4"
63,1.56839E+18,2022-09-10 00:14:36+00:00,Terra_planitia,@lsbrcl @estoyavisa flat and infinite ... dear
64,1.56652E+18,2022-09-04 20:28:44+00:00,ppcembrero,"@Estoyaviso flat, infinite and motionless. I bend the bet"
65,1.56652E+18,2022-09-04 19:54:34+00:00,erwahiro,@Stoyaviso hello how is I a nega that says that the Earth is flat and infinite but I put a photo of the round earth look that I am ready and already without commas for you to believe me
66,1.56651E+18,2022-09-04 19:20:19+00:00,partidoPAPI,@Stoyaviso in truth if the earth was flat and infinite yes it would look like this. It's like Minecraft's flat maps.
67,1.5665E+18,2022-09-04 18:57:52+00:00,pablofsegovia,"@Estoyavisando, did he say flat and infinite? https://t.co/pnoxrro2nr"
68,1.56649E+18,2022-09-04 18:20:21+00:00,firrisflaiflas,"@Estoyaviso Newton's first law updated 4.0: objects fall for their own weight and down. Gravity is not needed.
The earth is flat and infinite and the first pest of lice that comes eats us alive."
69,1.56649E+18,2022-09-04 18:03:33+00:00,warmario24,@Estoyavisando fuck to the little one that was flat I have infinite as in Minecraft.
70,1.56648E+18,2022-09-04 17:39:50+00:00,polapolap0la,"@Terra_planitia @estoyavisando flat and infinite, but you have a precious curvature, dear https://t.co/rjifekmzfk"
71,1.56647E+18,2022-09-04 16:39:08+00:00,Ruben91605238,"@Noridaoficial @alexander629 @irenevelezt These brains of the Middle Ages continue to consider the flat land, of infinite extension and center of the universe."
72,1.56644E+18,2022-09-04 15:04:59+00:00,Karlostentador,"@victorchispas @dolardemar @uvsocioeconomia @g_kallis @arisvid @josecarlos800 @economiapipol @rethinkecon @economistasof @ee4all @geaadb @hildevelez1 The earth has already been shown that it is not flat and that stupidity is infinite, but it has not yet been shown that it has not yet been shown premiums have no limit and, consequently, the economy must decrease."
73,1.56508E+18,2022-08-31 20:44:44+00:00,AstroAlfredo,@Jotahachebe @sapobufo86 @Aprobandomates @alego20_sc5 @amquifer90 @pajadawan89 @sanyagomoral @edu_nividhia The geogebra exercise that I put there serves to prove that a flat earth is infinite according to the observations and that we cannot reach the southern hemisphere. You have to play in your field.
74,1.56478E+18,2022-08-31 01:00:29+00:00,SemEsperanca__,"It's like I'm climbing an infinite mountain longing for the flat part, deep down I know it's infinite, but insisting on waiting for something that will never come ...
I'm tired of climbing this mountain"
75,1.56416E+18,2022-08-29 08:00:02+00:00,datusmagnificus,"The last kiss🌬️
A young man falls on his knees, night comes and death brings a kiss
The young man closes his eyes, but his gesture does not show fear, or pain; Just an infinite peace ...
""The kiss of death"" decorates a tomb of the Cemetery of Poblenou (Barcelona) #Arte
📸Albert Plana https://t.co/cmbfffa3Ozn"
76,1.56389E+18,2022-08-28 13:54:11+00:00,IgnacioRiveraG7,Ahhh but climate change is a lie ... It is just a paranoid conspiracy to invest in a growing industry ... ahh by the way remember: the earth is also flat ... and the infinite waters of the earth are poured into space because the drinking water is infinite ! 🙄 https://t.co/xps9q4VCJB
77,1.56382E+18,2022-08-28 09:42:32+00:00,irenehzcs,"@Cedirojo @estoyaviso That is what really touches the balls. And it turns out that they go further, now it turns out that they say that the earth is not only flat, but it is infinite !!! Seriously, these people have a lot of free time or their ignorance is the same as their land, infinite."
78,1.56369E+18,2022-08-28 00:52:42+00:00,Terra_planitia,@polapolap0la @estoyavisando flat and infinite ....
79,1.56363E+18,2022-08-27 20:32:53+00:00,dxnyarzad,[The Earth is flat and the multiple existing universes are sustained over each other in an infinite column of turtles. https://t.co/otafyk5jqv
80,1.56295E+18,2022-08-25 23:47:55+00:00,serotoninat,"@filmed_Girasol My ass will be flat, I will have my infinite back"
81,1.56284E+18,2022-08-25 16:18:50+00:00,TitoPullo5,"@Uruguayresiste1 @juangarneche @gabrielhpereyra or if it is because of your way of seeing the world you should not trust anything and trust the first departure that tells you that the earth is flat. You enter an infinite thread, which makes no sense, steal a little, go to a hospital, visit Asse, talk with doctors, etc."
82,1.56216E+18,2022-08-23 19:21:31+00:00,Alego20_sc5,"@Aprobandomates @vulpeculavdl @amquifer90 @crazyfeelingfb as not? You just have to look at a toride. I am giving you magnetism classes, I also show you how the infinite toridal energy in the flat earth works. 🤦🏿‍♂️🤷🏿‍♂️ https://t.co/lcnruzljry"
83,1.56143E+18,2022-08-21 19:06:01+00:00,walkiriaag,@xpeterx10 is then flat and infinite?
84,1.5613E+18,2022-08-21 10:17:07+00:00,MVaqueroG,@Danielfez must be flat and infinite ... because we don't know anyone who has taught us the cliff where it ends
85,1.56064E+18,2022-08-19 14:40:42+00:00,TORMENTO_007,@Tj_ Write to the cheap !!! It will not really be flat and will fall for an infinite cataract?
86,1.56063E+18,2022-08-19 14:16:46+00:00,squilez,@Formenteratrade @Albertoracing13 @coronavid19 I thought that apart from the flat it was infinite.
87,1.56057E+18,2022-08-19 10:23:45+00:00,PGPerezGonzalez,"@javierramentia @todosmentiratv, but do they say it is flat but circular? Or rectangular flat? Flat infinite?"
88,1.56037E+18,2022-08-18 21:02:00+00:00,Terra_planitia,@Freya1freyja doc ...
89,1.56034E+18,2022-08-18 19:14:23+00:00,mikelmats,@Godzipixel @arcaderider will tell you that the earth is flat but infinite
90,1.56034E+18,2022-08-18 18:38:27+00:00,DerMannFrei,"@onamoonbeam @Soydefensor_ Between the infinite ignorance of the embankment, (the earth is round), at least, the embankment sees the earth from another perspective that creates the illusion of being flat, but it is not, the earth is round. But the other courses with neologisms denying reality and science."
91,1.56018E+18,2022-08-18 08:19:35+00:00,peferova,@Vigo75bulldog @anabelalonso_of is that for these people the earth is infinitely flat as infinite is its stupidity.
92,1.55817E+18,2022-08-12 19:00:30+00:00,StirnerEnjoyer,"@BornToRebellion @JorgeMNML @autonomistabr @ancapsu @TZMporra @ancapmerda @anarchist_rich @emo_tranny @JonV_Greennight @b4rrett0 @bichaprofana @COMUNADEPARlS @spookast @otaviofzz @llinikerpinho14 @2Casa11 @kr_cccp @muitoalemck @AlexandreFenel1 Na terra plana a terra deve ser infinita poh, agora eu I understood the idea of ​​Ancaps, is like Minecraft, each can have their terrain, so you go there the command ""/CREARRARERRENE 10x10"" and that's it."
93,1.55713E+18,2022-08-09 22:22:17+00:00,Aloha79000,"@lume016 @_cerise_ I agree as to the electromagnetic field, the bull. I think it is flat and even infinite ... there are lands beyond the acquaintances, what I am clear is that there is no curvature or terrestrial movement. You cannot check in any way."
94,1.557E+18,2022-08-09 13:27:16+00:00,TheKiwishow2,"@centralsystem1 @Manuelvegamx @lopezobrador_ @fentriodetodos @p_justices yes. For them, the earth is flat, supported by a universal elephant, standing on the shell of an infinite turtle. All verifiable ..."
95,1.55608E+18,2022-08-07 01:02:10+00:00,HLiebheart,@Renoletandil @ndante is an infinite flat land with continents that you will never visit ... but you are not insignificant because you are TP and that makes you creature of Godin: 3
96,1.55605E+18,2022-08-06 23:08:15+00:00,josemar73503761,Assi as you don't minish our own land plan and infinitely you have my Bible with that Bible Step of the Embatera Embiatera I don't represent a book Hebrew IStructions that it does not the diosh of yahweh at the shore.
97,1.55562E+18,2022-08-05 18:07:54+00:00,AmigotPed,"@Fran_Guerrero82 Infinite, Mendaz, Liar and Mequetrefe face, you have stolen 680 million euros you have condemned the main of the party and you dare to lie. Andalusian Health had a Gaspar Zarrías problem"
98,1.55455E+18,2022-08-02 19:38:49+00:00,nadirbarros4,@Flaviobolsonaro and the earth is flat infinity edge
99,1.55403E+18,2022-08-01 09:02:17+00:00,totipm,"@Kevingarrotxa @amturiel @aosso is that between those of the flat land and those of the infinite land we will not leave.
https://t.co/yydg2qdk3p"
100,1.55375E+18,2022-07-31 14:33:54+00:00,AntonioHonrio4,"These people actually live in a flat land. And as flat and infinite, hard to believe in a smart outcome. https://t.co/l5a958tbhh"
101,1.55335E+18,2022-07-30 12:10:05+00:00,E_Picharillo,"The earth is not flat, but can the universe be? https://t.co/mph6nzw2wt via @let_uol @uol but, there are people who still think the earth is flat, the oceans have infinite edge and so on."
102,1.55268E+18,2022-07-28 15:45:36+00:00,Terra_planitia,@Elbusador @agenda2030_ flat and infinite
103,1.55235E+18,2022-07-27 17:32:58+00:00,TwiterCuba,"The earth is flat; That is why it is a planet. If it were round it would be a rounding.
The severity is 9.8m/s2 at all its points, except in Cuba: there the gravity is infinite.
Socialism is a black hole: it distorts reality and destroys everything.
#Twittercuba #memes"
104,1.55234E+18,2022-07-27 17:23:57+00:00,Freakskull666,"@Luz1Fer Thank you very much Luz1 hahaha ... I am satisfied with a good flat screen, a PS5 (I don't know if I will have a hahaha), a lot of games and a fridge with infinite cola cola hahahahahaha ... Yes I know that Coca Cola is very asking for🤔😒😂😂😂😂😂😂😂"
105,1.55157E+18,2022-07-25 14:06:17+00:00,nrd61494317,"@Aloha79000 Now look for another video that goes to the alleged limit. Maybe you should ask that if it is so easy to demonstrate that the earth is flat, why it has not yet reached that limit (or is it that the earth is infinite, like your delay?)"
106,1.55131E+18,2022-07-24 20:57:50+00:00,Jads81024822,@yrayaherrera I still hop that they tell me where the planet ends or is flat and infinite!
107,1.55008E+18,2022-07-21 11:18:58+00:00,Tronius_San,"@Taljover @salomsalom @estoyavisando as they say, it is infinite, it carries a powerbank that is loaded with the etheric energy of the flat earth."
108,1.55003E+18,2022-07-21 08:17:08+00:00,RockTheNeedle,"@undivaga The flat rate would be fine if it were € 50, but it is not real, from entry they are € 70. And flat rate, which looks like an infinite thing, flies the first year, then it spends 200 the following 6 months and 245 the others 6. And from there to € 300, if you pay the minimum.

There are businesses that ..."
109,1.54751E+18,2022-07-14 09:02:43+00:00,FLMlRONES,"Seriously, that the star space does not exist, the earth is flat and is surrounded by a large dome with the space painted inside, outside this dome there is only infinite light.
Do not deceive you.
A howl.
#Mironews https://t.co/bhcqriac3g"
110,1.54715E+18,2022-07-13 09:27:24+00:00,anem_pams,"May the pines stick the cove,
the hermitage on top of the Pujol;
and on the plain a tender
which beats like a wing.

A Hoping Hope,
an infinite recession,
and such a small homeland
than the full dream

Exile Corrandes
Peter IV
Lluis Llach"
111,1.54698E+18,2022-07-12 21:51:13+00:00,AriqueMaulen,"If even in this century there are still ""educated people"" who assert that the earth is flat ... how there will be people who despite being immersed in infinite poverty for decades, continue voting to Peronism"
112,1.54584E+18,2022-07-09 18:55:28+00:00,Aloha79000,"@Marina80706050 but the sphere is the bull, the electromagnetic field .. and the flat earth, without curvature .. and perhaps, infinite 😊"
113,1.54562E+18,2022-07-09 04:21:16+00:00,GustArballo,"@Checka91 Of course, I am more or less ""from there."" Beyond the Salamonesca architecture, I have always thought about how that would see that from the outside (those scenes of infinite, flat and without orography)."
114,1.54468E+18,2022-07-06 13:45:07+00:00,FPlmf123,"@leticiamasoneti 2) Ice they tell it, and there are even filming, as in the case of Admiral Bird. This could also explain the origin of the ""extraterrestrial"" ships, which would come from civilizations that live beyond the ice wall, in the infinite flat earth, and the cu ..."
115,1.54464E+18,2022-07-06 11:21:20+00:00,Venustiana13,@Garganta_p_ flat and infinite!
116,1.54457E+18,2022-07-06 06:51:57+00:00,Iceman24330715,"@Josmiguelcorts9 @profesor_lom here comes the problem, people unable to solve a simple first -degree equation by questioning science.
It is very curious, distrust of science because they say what what they see does not fit them with what they explain but believe they are a flat and infinite land that they have not seen ..."
117,1.54332E+18,2022-07-02 19:46:37+00:00,Sebasti70461302,"@_c0sm0s ___ even more, if the earth were flat, at sunset, the shadow of the tower would be infinite, it would reach the end of the surface"
118,1.54321E+18,2022-07-02 12:36:46+00:00,andrechi73,"@_c0sm0s ___ I feel contradict the great Carl Sagan and the great eratostenes, but if the sun were much smaller and it was much closer, the same effect could be observed in a flat earth. In fact, they are assuming that the sun is at an infinite distance from the earth."
119,1.54112E+18,2022-06-26 17:58:04+00:00,ma35035393,"The phrase ""are turtles until the end"" is an ancient expression related to the problem of infinite regression. Yes (in this example) a flat earth rests on the back of a turtle ..."
120,1.53723E+18,2022-06-16 00:32:26+00:00,A7440Plus,"@Flaviamaynarte I think bozonazist idiot is infinite ... when you think the edge of the flat earth has already fallen, the guys invent an underground city"
121,1.53664E+18,2022-06-14 09:24:33+00:00,Jose12738127,"@Polobson @aloha79000 to make us believe in a heliocentric cosmology, in an outer space, in a ball that rotates. Everything has been invented, the arrival on the moon, the aliens ... the purpose is to hide us that our world is just a small corral of a flat and infinite land."
122,1.53643E+18,2022-06-13 19:14:19+00:00,lycandrummer,"@Degreaseneil Terra Infinita ....

Behind the ice there are more and more continents ... NASA knows it, and many already know ... the earth has always been flat ...

Mr. Science"
123,1.53643E+18,2022-06-13 19:11:56+00:00,CharlesRiez,"A integral definition for a flat fractal surface.

In the end, all this discussion is resolved in two issues:
- Can an infinite sum of probabilities 0 be 1? It can be seen that not using the complementary: the probability that a result is never obtained"
124,1.53609E+18,2022-06-12 20:49:07+00:00,nicolaskorner,@Jordiwild just like there are people who believe in flat and infinite land 🤣🤣🤣
125,1.53533E+18,2022-06-10 18:22:19+00:00,JosCarl64014868,"@_c0sm0s ___ As human stupidity is as infinite as the universe, there are many embankments, and not only in regard to whether the earth is flat or almost spherical"
126,1.53501E+18,2022-06-09 21:32:38+00:00,PalaciosChaves,@Casierh @syon7626 @mrgif504 @lachataf100 @orlando81630643 @_c0sm0s ___ ah ... flat without edge ... Is it infinite then? A bull? A cylinder? The shell of a turtle up on the back of an elephant?
127,1.53321E+18,2022-06-04 22:17:30+00:00,laiontb,"@Jerobledo @Rudolf_Hommes @Petrogustavo from me and my family rather than attacks has our infinite disappointment.

I imagine that it is aware that in Rodolfo's campaign the main plana of politicians and criminals who have impoverished and bleeding for decades to my country already landed. Well, politics is political."
128,1.53266E+18,2022-06-03 09:33:38+00:00,cryptounter,@gun1man put it easy the earth is flat and infinite The story of exterior space is that just a story and fantasies. Like your oil painting
129,1.53232E+18,2022-06-02 10:59:46+00:00,alvaroalva7,"@Bansuri_ban @hyp0critic @laseria_0 According to quantum physics, it is spherical, flat, convex, infinite ... according to the observer.! And he is right ..
It is an infinite plane, which forms an energy bull (that's why spherical representation) ... etc."
130,1.53004E+18,2022-05-27 04:22:56+00:00,ruesroro,"I have to learn to say no.

An infinite flat or a tattoo to remember it."
131,1.52975E+18,2022-05-26 09:20:55+00:00,Obeuve,@Jofuste @amturiel @oriolmitja 🤣🤣🤣🤣 The Tierrra is flat and infinite if you are like a fucking
